idx,label,parity,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15
1814,1,odd,0.06492856,-1.4148186,-0.30022532,-1.0922011,-0.5969194,-0.17266442,-0.21003571,-0.53152907,-0.69800216,-0.41741526,0.20137766,0.459277,-0.93780607,0.9597988,0.0039331317,1.41773
1815,0,even,0.582272,1.4792434,-0.0040937886,-0.017793749,-0.6146304,0.009324908,-1.1548572,-1.1443526,-1.3936726,0.67138535,0.07526477,-0.37681687,0.26947725,-0.03445968,1.2200623,-1.045804
1816,5,odd,0.6557259,-1.0102586,0.06350643,0.61011547,-0.47474623,0.51653636,-0.11159001,0.4258318,0.4332257,0.7213352,-0.2010257,-1.4437991,-0.9812178,0.7790776,0.9220374,-0.17656478
1817,9,odd,-0.48501813,-1.5368347,-0.06657864,-0.95341486,0.7540359,-0.28861088,0.06201177,-0.89004654,0.17818266,0.046482127,0.459792,-0.4889294,1.6527987,0.5146004,0.69209594,0.35557452
1818,9,odd,-0.4920122,0.5593407,0.030055111,-0.104108565,-1.1702248,-0.36189008,-0.9038939,1.7560606,1.1007746,0.7338963,0.50746095,0.2517933,-0.24466595,0.76760614,-0.8118576,1.2878989
1819,2,even,-0.2794767,0.16458929,0.14251813,-1.37404,1.2507893,0.60264134,-0.21822739,-0.19417056,0.18749243,1.5097986,-1.4657816,-0.0702984,1.7164092,0.117143124,0.43628448,0.67713255
1820,8,even,-0.22004722,-1.2206926,0.035909835,-0.5218525,0.3821911,0.06821267,-0.59833974,-1.0608817,-0.5474533,0.51539177,-0.13741678,-1.9399736,1.5398102,-0.6951547,-0.4517166,-0.6804244
1821,2,even,0.118311614,1.0025717,0.115691766,0.54247606,1.2847677,0.08095601,0.6140401,0.7098301,-0.78822374,1.0748702,0.24960643,-0.9950974,-0.8392209,-2.2295628,0.30614763,0.8002355
1822,2,even,-1.7515736,0.058633037,-0.017307311,-0.9126947,1.4108665,-0.3361877,-0.046618238,0.78371364,-1.7470255,-1.4082731,0.40828845,-0.70355546,1.6889162,1.0983598,1.3508735,0.656764
1823,4,even,0.022868358,-0.77149713,-0.010981888,0.28947183,0.24676996,-0.12245844,-0.37016118,0.0132472515,1.9904323,-0.3320015,0.25965932,1.6147095,-0.36884627,0.15058757,0.67409873,-1.1286181
1824,3,odd,0.79534966,-0.24480247,-0.3159672,-0.067340866,-0.085720815,-0.31146273,0.45298642,1.6659267,-1.0952045,-1.3946818,-0.5757215,0.41832685,0.9518905,1.129985,-0.95376647,-0.106209286
1825,4,even,-1.6728784,0.6564343,0.07659048,1.1050568,0.85728455,0.023810629,-0.27175215,2.112057,1.4482409,-0.23194782,-0.51356816,1.4385256,-0.2173881,0.011904314,0.053843766,0.2999908
1826,9,odd,0.17775548,-2.112368,-0.10296716,-1.2134717,0.08400987,-0.35091332,0.041546647,-0.5075815,0.41884822,-0.28435293,0.5264738,0.455482,0.70671165,0.014629692,1.0769256,-0.30956927
1827,3,odd,0.27408534,-1.379366,-0.22406404,0.6925842,1.4111307,-0.7105395,-0.43241566,0.10788506,-0.04151229,-1.1427002,0.2141358,-0.94421697,-0.17468123,0.10765982,0.8978302,-0.5509008
1828,4,even,-0.7747203,0.22614571,-0.06046298,0.6757233,1.3831435,-0.061805196,-0.24996409,1.0842726,0.92183745,0.107879944,-0.11891178,2.3520474,-0.37543136,0.15065116,0.3041774,-0.2202304
1829,8,even,-0.9250856,-0.51042897,0.14875062,0.28247115,0.36493826,0.27326885,0.13033819,0.60201687,-1.1423006,0.27200526,-0.25829452,1.439425,-0.79550165,0.02446688,-0.5802172,0.23051065
1830,5,odd,0.27827364,-1.6968231,-0.20890705,0.71413267,-0.5215958,-0.3367768,-0.7633712,0.46815836,0.3367753,-0.6960445,-0.19636536,0.40394634,-0.710221,0.89234924,0.6822923,-0.58136106
1831,1,odd,0.62974435,-1.9562169,-0.16871032,-0.23617353,-0.87900984,-0.22151828,-0.09890902,-0.2293241,-1.4257216,-0.21599235,-0.07662077,-0.60328263,0.42148018,-0.34572053,0.50025254,1.8388653
1832,6,even,0.9455468,-1.067501,-0.09887238,0.66844505,-0.6977023,-0.15463834,1.6710813,-0.7156322,-0.193926,-0.76632,0.25924063,-0.9812319,0.18274723,0.42385375,-0.99261516,1.5866461
1833,5,odd,0.6489835,-0.8156786,-0.07048611,1.3990206,-0.9359137,-0.3271444,-0.9115359,0.8186937,0.5840675,0.5446965,0.15511274,0.47345898,-0.20698138,2.189286,-0.044271357,-1.1182624
1834,2,even,-1.117563,-1.0382885,0.25697136,-1.4782923,-0.060225673,0.62643534,-0.7198094,-0.43238166,-0.4631215,0.027049266,-0.25026155,0.49810198,1.1313633,1.1596208,0.34503275,0.24719468
1835,0,even,-0.617787,1.1412312,0.03278085,-0.4004438,-0.60400677,-0.065573245,1.7250528,0.53749675,1.098683,-0.7191271,0.42520064,-0.11990887,0.37178534,0.5381153,0.88115185,-0.9958929
1836,9,odd,-0.4435972,-0.6109177,-0.039357282,-1.234253,-0.045615576,0.41861907,-0.668262,0.96770245,0.64426917,0.37113595,0.119407274,1.8278341,-0.19333756,0.6986979,0.20278974,0.4709172
1837,3,odd,1.0817039,-0.4601556,-0.14216773,0.27218005,0.41209254,-0.11930503,-0.042710826,1.697016,-0.67539555,0.4166124,-0.11543568,0.26075307,-0.24979785,0.95296276,-1.0398537,-0.070718415
1838,3,odd,0.6395851,-0.08037527,-0.4155128,0.5292498,0.6374296,-0.9506215,1.5101082,1.2748692,-0.53816175,-1.2856419,0.7391109,-0.572076,0.62252575,-1.1687512,0.16301475,-0.24772894
1839,0,even,1.8612435,0.9311563,-0.048399486,-0.12838623,0.12948568,0.22846323,-0.69609106,-0.9069629,0.67028016,0.48042193,-0.33096582,-0.081950605,-0.71499205,-0.7247002,0.3423841,0.5859246
1840,6,even,0.75119936,0.9433931,-0.036433637,1.1091813,-1.2439613,-0.39042777,0.57975775,-0.57400304,0.90202904,1.1693263,0.08709255,-0.96756303,0.41838184,1.6098869,0.6454729,0.59361964
1841,1,odd,1.1900144,-1.12933,-0.06857679,-0.58410126,-0.51244426,0.07477993,-0.12461272,-0.9956021,-1.3375775,0.067946054,-0.14069852,0.91323614,0.30511186,0.47390324,0.36751187,0.9611513
1842,2,even,0.41089284,0.01381851,0.056288347,-0.5317784,1.5796373,0.38802862,-0.67714477,0.83974844,0.5382582,1.2429811,0.6441685,-0.943486,-0.8950475,0.5210047,-0.67449796,0.7343497
1843,8,even,0.47595543,-1.5604657,-0.13347824,-0.30110672,1.2503654,-0.529735,0.74660915,-1.0195701,-0.85960335,-0.35845435,0.60056657,-1.388581,-1.105818,-0.64967775,0.22948276,-0.7286489
1844,1,odd,1.2612474,-1.5915648,0.019733958,0.5890348,0.22107682,-0.1764679,-0.1587961,-0.18441635,-1.4669808,0.87939596,-0.0805504,0.76962185,0.7785828,-0.7488627,0.22612862,1.3563989
1845,8,even,-0.9905928,-0.45203686,-0.0041492768,-1.0895038,-0.6584069,0.01138068,-0.5288957,2.557213,-0.029697359,-1.505546,-0.7183379,-1.56339,1.612333,-0.69291496,-1.1684283,-0.15974459
1846,2,even,-0.44924486,0.877376,0.06737691,0.014808789,-1.6952503,0.5053535,-0.3695425,2.0764546,-1.0024122,0.39799148,-0.27943325,-0.9187362,-1.5620359,-0.60566866,0.6427685,2.5942435
1847,4,even,-0.1663193,-0.95449877,-0.11503635,-1.1667522,0.4074264,0.32170364,0.77130103,0.5241949,2.064077,-0.026328983,-0.31694537,-0.0352059,-0.48160803,0.85166657,-0.020391822,0.14144681
1848,9,odd,0.36903444,-0.9348657,0.0011023954,-0.8706176,-0.50221246,0.28899652,-0.19540468,0.847653,1.0390933,1.3270582,0.14910805,1.4668561,-0.050971866,0.85939205,0.14906774,0.79918563
1849,6,even,1.7926672,0.026858382,0.19532166,0.6782574,0.40747902,0.04222622,0.51500595,0.3456247,0.43242198,-0.38968262,0.7277985,-0.85704017,0.40310657,-1.2577189,-0.6271186,1.032419
1850,5,odd,-0.6159954,0.13634261,0.04885889,0.76879346,-0.97972214,0.14202774,0.2209048,1.5798328,-0.6214664,-0.55997515,-0.44308636,-0.17751282,0.347137,0.06212146,-1.3614931,0.06741023
1851,0,even,0.4119246,1.0198078,-0.083258644,-0.22357346,0.6980992,-0.5853426,0.38010165,0.08300227,0.97874594,-0.36736014,0.9084601,-1.029048,0.51846355,0.59404147,0.2980016,-2.3731759
1852,5,odd,1.18685,-0.8082993,-0.3839354,-0.4773756,-0.169734,-0.27102524,-0.3724229,-0.12724349,0.5631455,-0.9518629,0.14329001,-0.47481805,-0.5657184,0.51029307,0.30461085,-0.21916234
1853,6,even,-1.5083096,1.6080041,-0.072621584,-0.2283111,-1.0582503,-0.16379441,-0.2723112,-2.1312394,-0.9335787,0.77769566,0.8272446,-0.09708992,0.1055568,-0.77877104,-0.0019513816,-0.32562304
1854,8,even,-1.7013044,-1.4330897,-0.16729844,-0.0032596802,0.6633659,-0.11019707,-0.88098633,-0.4618017,-0.22967502,-0.2805519,0.5987002,-0.8785826,-0.9882271,-0.6515265,0.2842735,-0.18522757
1855,1,odd,1.0322056,-1.8900392,0.042800386,-0.3578309,0.97223026,0.057447527,-0.27345127,-0.040967673,-0.8002136,0.15377918,-0.3868509,-0.7718133,1.1858664,-0.7846705,0.9533048,1.8182436
1856,9,odd,0.5258486,-1.5574183,0.028053768,0.76897085,-0.19449621,0.028853886,-1.3149102,-0.7418281,1.549632,0.22211562,-0.24141225,-0.52575964,0.44808877,0.90191114,0.6263961,-0.78371024
1857,8,even,0.30933976,-2.2887995,0.10036744,-0.5244093,0.6955109,0.17048904,-0.8625564,-0.2567397,-0.67187405,-0.49507627,-0.30513844,-1.4250823,1.246972,0.24478841,-0.008408889,0.14192328
1858,6,even,-0.548801,0.21311969,0.11908745,0.46787822,-1.1959339,-0.09916742,0.24778642,-1.3910682,-0.1282889,-0.7198656,0.025459044,1.5162729,0.677708,-0.49547434,-1.0139742,0.71577847
1859,7,odd,0.53605443,-0.4976536,-0.31188762,-0.7949088,-1.5327994,-0.4696831,-1.9874277,1.0054247,1.0925417,-0.33253226,0.580798,0.9141163,0.12254249,0.8711014,-0.6742072,0.99383724
1860,7,odd,-0.20536809,-0.8311053,0.15264776,-0.9619604,1.0761551,0.4906661,-1.5710099,-0.41975486,0.72704226,-0.90697813,-0.36184582,-0.58667237,1.0323018,1.1618576,0.99929553,-0.29545337
1861,5,odd,1.0775869,-0.6408165,-0.24112602,-0.31355894,0.40783054,-0.7444355,0.8626562,-0.9788085,-0.33922228,-1.0646945,0.4404504,-1.2778127,0.2625293,0.8802838,0.14698534,-0.30653107
1862,7,odd,0.4733792,-0.99486655,-0.0063854456,-0.8284824,0.18078625,0.17946324,-0.5498717,-1.0436736,0.78822565,-0.33339983,-0.27336776,-0.27476394,0.42903,0.9414033,0.25884384,-0.03361094
1863,9,odd,-0.24206384,0.7033327,-0.03899651,0.012316687,-0.23099312,-0.3950872,0.10650554,0.6176556,0.13070297,0.55522925,0.7165807,1.9372762,-0.50888216,0.12942904,-1.367261,0.02393843
1864,4,even,-0.017552271,-1.4012686,-0.008985061,-0.038645495,0.20351753,-0.27857357,-0.54774016,-0.7967994,0.2970686,-0.38513383,0.18999478,1.7862033,0.6421364,-0.57576346,0.84050137,-0.6077824
1865,7,odd,0.2998832,-1.012976,0.14036009,-0.85936743,1.0298209,0.32868582,-0.9009793,-0.98468554,-0.08253182,0.07942846,-0.50488883,0.89857644,0.5670896,0.64012563,1.2521713,0.053063087
1866,1,odd,0.5278667,-1.4917828,-0.16637997,-0.81230944,-0.68060744,-0.11605103,-0.32730073,-1.4643936,-1.1912367,-0.5514186,-0.0465336,-0.017046422,-0.21292296,0.24936384,0.19891389,1.1292022
1867,4,even,0.8877189,-0.19058663,-0.100552276,0.19788109,0.74527735,0.07187164,-0.0057792366,0.6411876,2.07949,-0.038493894,0.16014487,0.071222454,-0.6864555,1.4653852,0.3648407,-0.04680586
1868,3,odd,-0.7809903,-0.45047352,-0.30640537,-0.6901552,1.1773022,-0.18420957,-0.36060145,1.6279674,-0.43995142,-1.3335325,0.011475587,-0.24634999,1.5227022,0.57837087,-0.074910656,-1.3231895
1869,4,even,0.53507453,-1.1928642,-0.16504082,0.75450915,0.56039864,-0.9487148,-1.5690281,-0.31410423,1.498551,-0.740475,1.29608,1.0828315,-0.5801157,-0.5236874,1.1450989,-0.60962456
1870,0,even,1.271137,2.11476,0.07204102,-0.8412854,-0.7464833,-0.12932913,-1.0895033,0.28274918,0.24953774,-0.059648104,0.70461875,-0.94426143,0.7053273,0.4191028,0.8622549,-0.7133787
1871,8,even,-0.71116745,0.17104745,0.012120724,-0.02740108,0.064053155,-0.1680776,-1.1394835,1.1291714,-0.20795834,-0.44462702,0.24065056,0.6483356,0.7604131,0.96369964,0.19899525,-0.009144779
1872,6,even,-1.6621934,-0.102972075,0.03422354,1.7024828,-0.98985815,-0.0699138,1.4017911,0.57404876,0.14625305,0.8732626,-0.37735873,0.30825666,-0.46950963,0.3995701,-0.029188514,-0.17763981
1873,5,odd,-1.3852938,0.9844394,0.20035309,0.6665736,-0.50706166,0.15186124,-1.4875724,3.2302403,-0.6504678,-0.42774072,-0.54138356,-0.0196819,1.437269,1.1938522,-0.71449065,0.6223793
1874,8,even,-0.5042057,0.6786157,-0.265275,0.20466368,-0.8693363,-0.76667625,1.0690668,1.3802838,-0.7522085,-0.57878935,1.1784974,-0.59905034,0.052860048,-1.9023739,-0.27189326,-0.51493084
1875,6,even,-0.11229399,-0.15026857,-0.28016418,-0.37904072,-0.4682901,-0.49940494,1.0365709,0.03493792,1.1559874,-0.2114466,0.6789592,-2.2673619,0.57555586,-1.0789858,-0.07037207,0.95737314
1876,3,odd,1.1607132,0.5159741,-0.13156047,0.3529738,0.592606,-0.6407613,0.24790859,-0.05919969,-0.098477945,-0.07794846,0.18997848,-0.5788337,0.024542052,0.21975714,1.0825365,0.14109865
1877,6,even,-0.31763124,0.70639795,0.029309684,-0.059774294,-1.2768536,0.0034246258,1.0479109,-1.4911444,0.49582106,0.41726092,0.09468013,-0.9508786,0.35088947,0.16012189,-0.17091437,0.16002753
1878,3,odd,0.8574581,0.3240963,-0.6422257,0.163827,0.18784443,-0.8593208,1.4720538,0.7454483,-0.9103114,-1.1962248,0.41315812,-0.47736037,0.40275034,1.1575934,0.22028838,0.79692656
1879,4,even,0.27368608,-2.1803176,-0.053586908,0.10545709,0.94618315,-0.440124,-1.3724136,-0.76637757,0.6372332,0.39953795,0.7218743,-0.7124375,0.15725502,-0.09464617,-0.70529145,0.58405143
1880,5,odd,0.17305407,-1.0849956,-0.14441949,0.26932025,0.7371005,-0.46266058,0.5161502,-1.7669771,-0.7318735,-0.02588761,0.3339774,-0.7461207,-0.8867296,0.3156581,0.95145446,-0.5776133
1881,6,even,-0.13185607,-0.5490853,0.12685455,0.4671772,-0.9817467,0.063008174,1.2783892,-1.6086435,0.63289887,0.41503072,0.09236278,-0.2913161,0.103266805,-0.03513667,-0.33930117,0.8005888
1882,7,odd,0.47151124,-0.3349528,0.13494615,-0.85756046,0.16834189,0.2877054,-0.9724304,-0.39870676,0.97441196,-1.9424393,-0.22557932,0.22758773,0.23610283,1.2535355,0.565338,-0.3693312
1883,2,even,-1.1513897,1.3774197,-0.12941143,0.84076,2.200701,-0.59138757,0.097128354,-0.47680026,0.23487172,-0.54633254,0.9097906,-1.1683047,-0.9126514,0.80973625,0.54185915,0.019682199
1884,8,even,-1.5417048,-1.0584036,-0.23017241,0.3249842,-0.41251415,-0.26401532,0.072925106,1.8068299,-0.82676446,-0.8451034,-0.50554436,0.3921662,0.5014218,-0.34691954,-0.0543909,1.2001147
1885,2,even,-0.15942104,0.83316195,-0.08022137,0.18052275,1.7603275,-0.4108694,1.6699266,-0.00016218424,0.04384982,-0.99168295,0.645453,0.1412931,0.21981779,-0.57730997,-0.012019217,0.21779591
1886,1,odd,1.2293885,-1.5426524,-0.04425823,0.15304373,0.11784579,-0.22046044,-0.21418905,-0.5464122,-1.3997054,0.610568,-0.057225402,0.99754447,0.759604,-0.5366898,0.6381097,1.0753819
1887,8,even,-0.54817075,-2.0962589,-0.10923517,0.51614606,0.92209536,-0.3615265,-0.58211166,-0.050190568,-0.15476611,0.36234468,0.1391154,-1.3446825,0.0034694755,-0.14593999,1.1790406,-0.5538628
1888,9,odd,-0.84043056,-0.94620275,-0.06661264,-1.2700889,-0.41271418,0.11813623,-1.0669005,0.9429068,1.2677464,-0.2640608,0.39979377,1.4634207,0.3167192,0.50074685,0.17959262,0.42438307
1889,0,even,-0.506603,0.77172744,0.42186892,-0.95631564,-1.633937,0.71886814,0.39270082,2.0576422,0.4395349,-0.8121419,-0.9686043,0.2942641,0.50539964,0.66826165,-0.42412233,0.033856757
1890,9,odd,0.22179246,-0.41501558,-0.018205538,-0.8954118,-0.89823294,-0.20552067,-0.98939663,1.0879416,1.2819452,-0.010577379,1.1832908,1.2549739,-0.058696248,0.7109298,-0.40798977,0.42198095
1891,5,odd,0.4583813,0.41479284,-0.10852201,-0.03179723,-0.41534358,-0.059471544,0.1988385,0.3965398,-1.424351,-0.9053899,-0.32754245,1.1007273,-0.2690011,0.33506036,-1.0458777,-0.20359057
1892,0,even,0.11327067,1.3272916,-0.057242423,-0.30017406,-0.52727294,-0.18294795,1.0263364,0.124427944,0.12342029,0.12621024,0.3108804,-0.055581182,0.5564643,0.543642,0.7530557,-2.2159503
1893,9,odd,1.5496502,-1.363236,-0.06130202,-0.4703105,1.1101441,-0.2899949,-0.6748508,-0.08690727,1.4440665,-0.052991815,0.5986497,0.19479358,0.35833523,-0.6186371,0.60030484,-0.11220328
1894,2,even,0.44987184,-0.25310376,-0.06599694,-0.36846453,0.8388512,0.09739056,0.9021178,0.3761028,-1.2814108,-0.24257974,-1.0856113,-0.70995414,1.052385,-2.8889904,0.9596785,0.6868696
1895,7,odd,-0.5233095,-1.0644089,-0.0016908906,-1.8126715,0.80891407,0.32079685,-1.6634386,-0.16300157,0.08399289,-0.069175564,-0.54668725,-0.023087323,1.2883174,0.4346336,1.9233751,0.49757272
1896,8,even,-0.7477325,-1.1568253,0.047909047,0.35234898,0.7506338,0.34775668,-1.219636,1.9887145,-0.22412348,-0.18890677,-0.011329801,-0.1371642,-0.07876247,0.116275355,-1.0999045,-1.3498591
1897,7,odd,-0.0031617358,-0.5937727,0.0059481002,-0.31801018,0.5905826,-0.12643965,-2.457722,-0.41126695,0.77425736,-1.5504531,-0.0598329,-0.35967892,0.10089062,0.7456661,1.4219992,-0.2377027
1898,0,even,0.59548104,0.84956664,-0.20971788,0.7048082,0.13773194,-0.073973194,-1.5303316,-0.5067961,-1.9883724,-0.7012099,-0.75721115,-0.14558575,-0.43106693,0.61306703,-0.14379321,-0.110259466
1899,5,odd,1.2827485,-0.504283,0.02342523,0.10521737,1.2767441,0.2925523,-0.36872852,-0.46087417,0.11071078,0.4639015,0.01589888,-0.33041966,-0.70233613,-0.95406806,-1.2316576,1.1137621
1900,5,odd,-0.30957913,0.3654548,-0.29100144,0.9951694,-1.1994519,-0.98720443,-1.5658519,1.7715194,0.9080882,-1.1775128,1.3119724,-0.74343646,-0.7039075,-0.58945626,-0.100733235,0.6908917
1901,4,even,-0.24565263,-1.0065714,-0.0016639195,-0.19581693,0.5930439,-0.038080506,-1.2696719,-1.0146855,0.9823433,0.022807598,0.11297511,1.3361108,-0.21811783,-0.09796701,1.3950355,-1.0875847
1902,4,even,0.8561966,-0.8357578,0.06477023,-0.015692346,0.070110425,-0.11745402,-1.1790693,0.040539443,0.17402452,-0.07511878,-0.089571804,1.8496039,1.0485657,-0.60202116,1.5377032,0.096230455
1903,3,odd,0.29510003,0.6850288,-0.6016313,0.27400672,1.3249849,-1.2230656,0.66009593,1.8046222,-1.1153553,-1.7389233,0.98244524,-0.9366634,1.0251625,-1.4550186,0.051261067,-0.3746965
1904,0,even,0.7948249,0.79715836,-0.14149699,-0.6376596,0.32072198,-0.1662509,-0.031057037,0.30087477,0.5610558,-1.2249767,0.17324421,-0.016276568,0.77349156,-0.07925357,-0.15505788,-2.1063874
1905,8,even,0.7086699,-1.6841221,-0.024276674,0.5410068,0.9302841,-0.30723393,-0.8008444,-0.6053387,-0.41329068,1.2642913,0.40364516,-0.82954466,0.2526548,-0.2627735,-0.09760809,-1.0635427
1906,6,even,-0.8883113,1.3736386,0.092680976,0.66223127,-1.1057209,-0.19961172,-0.8715245,-0.041180134,-0.02853673,-1.6307245,0.66698444,0.39504188,-0.31109267,-2.2809505,-0.4639727,0.8494025
1907,4,even,-1.0637263,0.03594415,-0.0065177344,0.6598619,0.19312102,-0.014668152,-0.74565464,0.6028413,2.2800975,-0.10327512,-0.049475607,1.1223109,-0.44860566,0.32294717,0.67976683,-1.1802162
1908,9,odd,0.14579313,-1.4079124,0.03695498,-1.1113656,-1.1809846,0.13751951,-0.49075747,0.8826557,1.2109338,0.42753607,0.5538423,1.2723124,0.15590344,0.36667678,0.54906225,-0.07080119
1909,6,even,0.70401365,0.3797177,-0.04472746,0.038383022,-1.40538,-0.2837371,1.275135,0.3365121,-0.40224025,-0.5761433,0.8052919,-1.237197,0.32414314,-0.26079035,-1.05354,0.3132951
1910,5,odd,-0.6293127,0.6996917,-0.115917295,0.49070942,-0.6286993,-0.21543825,1.2156055,-0.9244861,-0.5166551,-0.24542595,-0.20749277,1.0769814,0.71158,0.44815105,-0.25250673,-0.49108186
1911,5,odd,1.293115,-0.658481,0.07870352,0.22990568,0.4787406,0.35848173,-0.94991,-0.9954536,-0.09333918,0.867344,-0.22575176,-0.10461441,-0.28308657,-0.2836215,-0.5382781,0.4142026
1912,1,odd,1.1328379,-1.0702662,-0.06947873,-0.6477006,-0.4935271,0.08156015,-0.014621615,-1.4297886,-0.79253566,-0.54092413,-0.044860445,0.80288196,-0.5039749,0.8013836,-0.31948417,0.40051466
1913,4,even,-0.6658919,0.011925131,-0.17458332,0.36018226,0.7949957,-0.27924317,-1.4123755,-1.7960224,1.1812624,1.3870362,0.3847655,0.005033046,-0.2412742,0.71763647,-0.35532132,-0.48065892
1914,0,even,0.5782578,1.1371682,0.25855273,-0.7694302,-0.59498656,0.08066906,-1.3433635,0.22073513,-1.613185,0.40094942,0.33534136,0.38093507,0.28364682,0.81283677,0.28887546,-0.12774444
1915,5,odd,0.5984794,0.26453665,-0.2771008,1.5252589,-0.81865066,-0.7305874,-0.63843215,1.1643455,-0.22878817,0.067743406,0.41128317,0.08557284,-0.08998813,1.7876565,-0.20905297,-0.36357686
1916,1,odd,1.0888397,-1.4040064,0.03751868,0.6082608,0.50837725,-0.26451007,-0.22604182,-0.61604613,-1.4448789,1.0559561,0.039279267,0.8374857,0.7103431,-0.6636385,0.47644418,1.3810369
1917,6,even,0.49719614,-1.4535844,-0.08006784,0.3988825,-0.16661254,-0.32826462,0.27311575,-0.1851566,-0.28339207,-0.17990863,0.67543614,-0.74246645,0.5035014,1.4552574,-0.034879357,2.4605846
1918,3,odd,-0.28798008,-0.27697453,-0.228281,-0.8979248,1.6729263,-0.47897103,0.48540723,0.8235348,-0.9169807,-0.618314,0.47652197,-0.87613773,0.28309825,0.59650546,1.7815995,-1.0222325
1919,4,even,-1.1679759,0.835643,0.13950333,0.36928073,0.8558496,0.014435824,-2.6365776,-1.292268,1.5470452,-0.6636379,-0.12630552,-0.46865618,-0.45930618,0.06530792,-0.09151041,-0.5798448
1920,8,even,-0.004594706,-0.8350211,0.008022912,0.7006795,0.081699654,0.18907516,-1.5695627,0.38679558,-0.015978277,-0.33998758,-0.454401,-0.3139897,0.28684142,1.5138912,-0.70328474,-0.26814398
1921,9,odd,0.14279899,-1.8836522,0.069863744,-0.4800247,0.7150441,-0.13344826,-0.7245685,-0.61915356,0.700881,-0.13260013,0.564596,-0.5162757,1.1107254,0.5983872,0.0996526,-0.03019999
1922,7,odd,0.26857173,-0.7512757,0.036330946,-1.1198032,-0.0158801,0.09220281,-0.95949787,0.15967989,0.9341501,-0.9869891,-0.22429577,0.6901971,0.27147946,1.5192502,1.6072719,-0.34734017
1923,6,even,-0.7457526,0.25900227,0.03472373,0.536533,-0.9489696,0.06270081,1.0267266,-1.0486546,-0.21348742,0.78197557,-0.15551913,1.2173841,-0.2642209,0.69227624,-0.26083058,0.60090214
1924,8,even,-1.1507087,-0.44939435,0.08743552,0.6224193,0.1940738,0.20741011,-2.2460892,1.744885,0.3702868,0.6883528,0.031306762,-0.41632205,-0.34008616,0.8531976,0.01393348,0.31366426
1925,1,odd,0.54536957,-1.5886879,-0.18154742,-0.8060351,-0.95297825,-0.11105098,-0.6224464,-0.99112713,-1.3717952,-0.22424641,-0.12933002,0.21567635,-0.107810296,-0.20521481,0.1138453,1.6493958
1926,6,even,-0.18726139,-0.7918169,-0.15578626,0.69317406,-1.2616858,0.07527882,1.9892192,-0.051161796,0.71200764,0.06576755,-0.53547364,-1.139416,-0.3397181,0.88201696,0.27449137,0.5894882
1927,0,even,-0.09178458,0.6755033,-0.060586043,0.7648298,-0.91712666,0.07782322,0.1010587,-0.5620271,-1.6621376,0.41883978,-0.06322003,0.7899607,-0.7526774,0.3188687,-0.17292881,-1.5026283
1928,3,odd,-0.030009687,0.88782054,-0.29416364,-0.68588316,-1.4005743,-0.5422365,-0.81689906,1.9278874,-1.5011562,-1.7319577,0.7243129,-0.5116643,1.0000025,0.057664387,-1.2079341,0.6050626
